game_id,game_order,event,site,date_played,round,white,black,result,white_elo,white_rating_diff,black_elo,black_rating_diff,white_title,black_title,winner,winner_elo,loser,loser_elo,winner_loser_elo_diff,eco,termination,time_control,utc_date,utc_time,variant,ply_count,date_created,file_name
01ef156c-b49a-4c78-bffd-395e8d0c99bc,1,New Orleans,New Orleans,1848.??.??,?,"Morphy, Paul ","Morphy, Alonzo",1-0,,,,,,,"Morphy, Paul ",,"Morphy, Alonzo",,0,C23,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
b82d8a70-e512-4e99-9c9a-def3cd0d58a1,2,New Orleans,New Orleans,1848.??.??,?,"Morphy, Paul ","Morphy, Alonzo",1-0,,,,,,,"Morphy, Paul ",,"Morphy, Alonzo",,0,C33,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
992cf0e1-87fc-4b65-afb2-20a7c7085890,3,New Orleans,New Orleans,1848.??.??,?,"Morphy, Paul ",NN,1-0,,,,,,,"Morphy, Paul ",,NN,,0,C20,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
cb3717f6-2d53-4c35-bab4-0a9f752aa07d,4,New Orleans,New Orleans,1849.??.??,?,"Morphy, Paul ","Rousseau, Eugene",1-0,,,,,,,"Morphy, Paul ",,"Rousseau, Eugene",,0,C39,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
fbeedc64-855b-4d1e-a8fe-78a3a138d643,5,New Orleans,New Orleans,1849.??.??,?,"Mac Connel, James","Morphy, Paul ",0-1,,,,,,,"Morphy, Paul ",,"Mac Connel, James",,0,C38,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
95d67aee-49ad-483d-8913-89babfe0388b,6,New Orleans,New Orleans,1849.??.??,?,"Morphy, Paul ","Mac Connel, James",1-0,,,,,,,"Morphy, Paul ",,"Mac Connel, James",,0,C40,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
a1b21d01-0cf7-4078-9669-98ba3ba2914d,7,New Orleans,New Orleans,1849.??.??,?,"Morphy, Paul ","Mac Connel, James",1-0,,,,,,,"Morphy, Paul ",,"Mac Connel, James",,0,C35,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
964a9c36-d20d-4d5d-8cbf-a16973e8ddcc,8,New Orleans,New Orleans,1849.??.??,?,"Morphy, Paul ","Rousseau, Eugene",1-0,,,,,,,"Morphy, Paul ",,"Rousseau, Eugene",,0,C50,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
c16e7f5c-55f8-43dd-8d34-e9b1777fe2cc,9,New Orleans m,New Orleans,1849.??.??,?,"Morphy, Paul ","Morphy, Alonzo",1-0,,,,,,,"Morphy, Paul ",,"Morphy, Alonzo",,0,C51,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
120036c8-7517-4050-8173-763ab582bbbb,10,New Orleans m,New Orleans,1849.??.??,?,"Morphy, Paul ","Morphy, Alonzo",1-0,,,,,,,"Morphy, Paul ",,"Morphy, Alonzo",,0,C51,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
badf9440-9965-4d4f-8af8-9d44cb025b4a,11,New Orleans m,New Orleans,1849.??.??,?,"Morphy, Paul ","Morphy, Alonzo",1-0,,,,,,,"Morphy, Paul ",,"Morphy, Alonzo",,0,C51,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
fa2a5df5-132d-415d-911f-b2816e85cd5b,12,New Orleans,New Orleans,1849.??.??,?,"Morphy, Paul ","Morphy, Ernest",1-0,,,,,,,"Morphy, Paul ",,"Morphy, Ernest",,0,C55,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
eac6fce3-8140-405d-bcd3-e66e93e07144,13,New Orleans,New Orleans,1849.??.??,?,"Morphy, Paul ","Mac Connel, James",1-0,,,,,,,"Morphy, Paul ",,"Mac Connel, James",,0,C39,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
9880746c-4c88-42db-a71d-51a11a15d7b7,14,New Orleans,New Orleans,1849.??.??,?,"Morphy, Paul ",NN,1-0,,,,,,,"Morphy, Paul ",,NN,,0,C39,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
59f95360-136f-4500-b5e2-d5ca55e21c02,15,New Orleans,New Orleans,1850.??.??,?,"Morphy, Paul ","Loewenthal, Johann Jacob",1-0,,,,,,,"Morphy, Paul ",,"Loewenthal, Johann Jacob",,0,C42,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
92190b39-0f2f-4f9f-b462-44f77b95ab86,16,New Orleans,New Orleans,1850.??.??,?,"Morphy, Paul ",NN,1-0,,,,,,,"Morphy, Paul ",,NN,,0,C44,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
526d276f-e1a6-4c5c-b9a4-fbf566f008ec,17,New Orleans,New Orleans,1850.??.??,?,"Morphy, Paul ",NN,1-0,,,,,,,"Morphy, Paul ",,NN,,0,C34,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
9ecd059e-1665-4322-82f9-44f3a948830d,18,New Orleans,New Orleans,1850.??.??,?,"Mc Connell, J.","Morphy, Paul ",0-1,,,,,,,"Morphy, Paul ",,"Mc Connell, J.",,0,C02,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
f5e5863c-8097-4b26-a301-282fd102fde3,19,New Orleans,New Orleans,1850.??.??,?,"Morphy, Paul ","Morphy, Ernest",1-0,,,,,,,"Morphy, Paul ",,"Morphy, Ernest",,0,C52,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
fc083412-dd11-452c-963b-79b59727853c,20,New Orleans,New Orleans,1850.??.??,?,"Morphy, Paul ","Morphy, Ernest",1-0,,,,,,,"Morphy, Paul ",,"Morphy, Ernest",,0,C50,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
fa99d94a-9796-4f38-b097-f59e7b704df3,21,New Orleans,New Orleans,1850.??.??,?,"Morphy, Paul ","Loewenthal, Johann Jacob",1-0,,,,,,,"Morphy, Paul ",,"Loewenthal, Johann Jacob",,0,B21,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
b09cdf39-85bd-4862-94c4-d2cadea62efc,22,New Orleans,New Orleans,1852.??.??,?,"Mc Connell, L.","Morphy, Paul ",0-1,,,,,,,"Morphy, Paul ",,"Mc Connell, L.",,0,C52,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
d5c8fc8c-e095-4212-9de7-7576a4ce4104,23,Alabama ,Alabama,1855.??.??,?,"Morphy, Paul ","Meek, Alexander Beaufort",1-0,,,,,,,"Morphy, Paul ",,"Meek, Alexander Beaufort",,0,C38,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
a030a449-876f-42ee-8936-6e1c0df1b9e1,24,Alabama ,Alabama,1855.??.??,?,"Morphy, Paul ",Ayers,1-0,,,,,,,"Morphy, Paul ",,Ayers,,0,C52,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
b03d61a0-f9a2-4e20-95a4-b81c84fda85d,25,Alabama ,Alabama,1855.??.??,?,"Morphy, Paul ","Maurian, Charles Amedee",0-1,,,,,,,"Maurian, Charles Amedee",,"Morphy, Paul ",,0,C33,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
c1ff2a67-78eb-475a-9f0d-d591bc0b013d,26,Mobile,Mobile,1855.??.??,?,"Meek, Alexander Beaufort","Morphy, Paul ",0-1,,,,,,,"Morphy, Paul ",,"Meek, Alexander Beaufort",,0,C44,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
0e113afc-43e6-4f48-bd1d-5d3fd454236e,27,New Orleans,New Orleans,1855.??.??,?,"Meek, Alexander Beaufort","Morphy, Paul ",0-1,,,,,,,"Morphy, Paul ",,"Meek, Alexander Beaufort",,0,C44,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
bb5f736a-ba5f-4b80-8e2a-fe742ed3b3d5,28,New Orleans,New Orleans,1856.??.??,?,"Morphy, Paul ",NN,1-0,,,,,,,"Morphy, Paul ",,NN,,0,C25,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
215e3af4-a3da-4d0e-a082-a88cfece1d39,29,New Orleans,New Orleans,1856.??.??,?,"Morphy, Paul ","Knight, T.",1-0,,,,,,,"Morphy, Paul ",,"Knight, T.",,0,C37,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
f42868b7-e341-4d79-a381-dcf3d95cbc8a,30,New Orleans,New Orleans,1856.??.??,?,"Morphy, Paul ","Morphy, Ernest",1-0,,,,,,,"Morphy, Paul ",,"Morphy, Ernest",,0,C64,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
3d2dfafe-0337-4735-bc96-834ae6ad14c8,31,New Orleans,New Orleans,1856.??.??,?,"Morphy, Paul ",NN,1-0,,,,,,,"Morphy, Paul ",,NN,,0,C33,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
754d282d-c096-489f-83d5-d2287f1942bf,32,New Orleans sim,New Orleans,1857.??.??,?,"Morphy, Paul ",Hart,1-0,,,,,,,"Morphy, Paul ",,Hart,,0,C44,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
fb17090e-5bb6-46b1-928d-b303262103d3,33,New Orleans,New Orleans,1857.??.??,?,"Thompson, J.","Morphy, Paul ",0-1,,,,,,,"Morphy, Paul ",,"Thompson, J.",,0,C51,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
04d9c6c8-33dd-4ff5-b8f9-95942d8a3600,34,New Orleans,New Orleans,1857.??.??,?,"Morphy, Paul ","Meek, Alexander Beaufort",1-0,,,,,,,"Morphy, Paul ",,"Meek, Alexander Beaufort",,0,C52,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
34f2907d-125d-499a-bf65-4b850b5795c6,35,New Orleans,New Orleans,1857.??.??,?,"Paulsen, Louis","Morphy, Paul ",0-1,,,,,,,"Morphy, Paul ",,"Paulsen, Louis",,0,C64,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
85ff382a-fb7a-46a6-aa04-95292b8360d7,36,USA-01.Congress,New York,1857.??.??,1,"Morphy, Paul ","Paulsen, Louis",1-0,,,,,,,"Morphy, Paul ",,"Paulsen, Louis",,0,B40,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
f08a2261-5f02-4228-bb82-d0749361b79d,37,USA-01.Congress,New York,1857.??.??,1,"Meek, Alexander Beaufort","Morphy, Paul ",0-1,,,,,,,"Morphy, Paul ",,"Meek, Alexander Beaufort",,0,C54,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
d92e7ae7-105d-4a09-a872-2ab675496f6c,38,USA-01.Congress,New York,1857.??.??,1,"Thompson, J.","Morphy, Paul ",0-1,,,,,,,"Morphy, Paul ",,"Thompson, J.",,0,C50,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
e9e7012d-7fe5-44e7-a97b-c16a08ad4c05,39,USA-01.Congress,New York,1857.??.??,1,"Lichtenhein, Theodor","Morphy, Paul ",0-1,,,,,,,"Morphy, Paul ",,"Lichtenhein, Theodor",,0,C55,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
47d13a16-196d-4828-a77a-2f7f5caf6abf,40,USA-01.Congress,New York,1857.??.??,2,"Morphy, Paul ","Lichtenhein, Theodor",1-0,,,,,,,"Morphy, Paul ",,"Lichtenhein, Theodor",,0,C42,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
8a4a4649-0895-4116-9441-3e9253817605,41,USA-01.Congress,New York,1857.??.??,2,"Morphy, Paul ","Meek, Alexander Beaufort",1-0,,,,,,,"Morphy, Paul ",,"Meek, Alexander Beaufort",,0,C00,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
e6fe4d35-819f-4471-bf1d-a3af0cbce9d8,42,USA-01.Congress,New York,1857.??.??,2,"Morphy, Paul ","Thompson, J.",1-0,,,,,,,"Morphy, Paul ",,"Thompson, J.",,0,B44,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
666cde32-0d65-4510-b648-940c7dd0142d,43,USA-01.Congress,New York,1857.??.??,2,"Paulsen, Louis","Morphy, Paul ",1/2-1/2,,,,,,,draw,,draw,,0,C67,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
26585478-154f-4899-a620-3d2f277e77b8,44,USA-01.Congress,New York,1857.??.??,3,"Paulsen, Louis","Morphy, Paul ",1-0,,,,,,,"Paulsen, Louis",,"Morphy, Paul ",,0,C64,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
506675da-7f0d-4aa3-b7e8-d6020c0e52a4,45,USA-01.Congress,New York,1857.??.??,3,"Thompson, J.","Morphy, Paul ",0-1,,,,,,,"Morphy, Paul ",,"Thompson, J.",,0,C54,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
c61e93ab-18dd-412a-84de-cd3963fc27b7,46,USA-01.Congress,New York,1857.??.??,3,"Lichtenhein, Theodor","Morphy, Paul ",1/2-1/2,,,,,,,draw,,draw,,0,D40,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
a59401b5-7893-4ddd-85ce-72b6edeb9cf4,47,USA-01.Congress,New York,1857.??.??,3,"Meek, Alexander Beaufort","Morphy, Paul ",0-1,,,,,,,"Morphy, Paul ",,"Meek, Alexander Beaufort",,0,C44,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
36d390dc-54bf-4f2b-9b97-d1f2bd56884c,48,USA-01.Congress,New York,1857.??.??,4,"Morphy, Paul ","Paulsen, Louis",1/2-1/2,,,,,,,draw,,draw,,0,B40,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
0452ad13-0523-43e5-9bc1-c33933972236,49,USA-01.Congress,New York,1857.??.??,4,"Lichtenhein, Theodor","Morphy, Paul ",0-1,,,,,,,"Morphy, Paul ",,"Lichtenhein, Theodor",,0,A83,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
61e63276-3625-4fb6-9f6a-9ae7e4ebe350,50,USA-01.Congress,New York,1857.??.??,5,"Morphy, Paul ","Paulsen, Louis",1-0,,,,,,,"Morphy, Paul ",,"Paulsen, Louis",,0,B40,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
99bd2db8-d173-4f56-a61e-df1e7aa9ec6b,51,USA-01.Congress,New York,1857.??.??,6,"Paulsen, Louis","Morphy, Paul ",0-1,,,,,,,"Morphy, Paul ",,"Paulsen, Louis",,0,C48,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
5e7984c6-69ad-4ee1-99d7-fe07701be66e,52,USA-01.Congress,New York,1857.??.??,7,"Morphy, Paul ","Paulsen, Louis",1-0,,,,,,,"Morphy, Paul ",,"Paulsen, Louis",,0,B40,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
37c8b8ee-bdeb-4d1e-a28e-4d15c05095de,53,USA-01.Congress,New York,1857.??.??,8,"Paulsen, Louis","Morphy, Paul ",0-1,,,,,,,"Morphy, Paul ",,"Paulsen, Louis",,0,C47,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
c390b2d6-034f-44f4-aa96-0256d23b7d50,54,Birmingham sim,Birmingham,1858.??.??,?,"Morphy, Paul ","Lyttelton, George Williams",1-0,,,,,,,"Morphy, Paul ",,"Lyttelton, George Williams",,0,C39,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
7f5337e8-2ca7-4e06-bbed-4260218287d5,55,Birmingham sim,Birmingham,1858.??.??,?,"Morphy, Paul ","Rhodes, J.",1-0,,,,,,,"Morphy, Paul ",,"Rhodes, J.",,0,C30,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
6c058ec2-a5ad-42f6-84bf-e6d8013d621f,56,Birmingham sim,Birmingham,1858.??.??,?,"Morphy, Paul ","Wills, A.",1-0,,,,,,,"Morphy, Paul ",,"Wills, A.",,0,B40,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
e7520795-b61a-4121-ac95-21225de8d738,57,Birmingham sim,Birmingham,1858.??.??,?,"Morphy, Paul ","Freeman, J.",1-0,,,,,,,"Morphy, Paul ",,"Freeman, J.",,0,C23,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
e43ad86f-b16d-4288-875b-44019103e310,58,Birmingham sim,Birmingham,1858.??.??,?,"Morphy, Paul ","Carr, J.",1-0,,,,,,,"Morphy, Paul ",,"Carr, J.",,0,B00,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
d0e192e1-9134-4f21-8b88-cfb076b9e7ff,59,Birmingham sim,Birmingham,1858.??.??,?,"Morphy, Paul ",Avery,1/2-1/2,,,,,,,draw,,draw,,0,B40,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
5e53905c-1dbf-4fd3-809f-2a28c8d6a0dd,60,Birmingham sim,Birmingham,1858.??.??,?,"Morphy, Paul ","Salmon, G.",1-0,,,,,,,"Morphy, Paul ",,"Salmon, G.",,0,C51,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
b31c5c2e-e0e8-4345-a84b-307807074936,61,London,London,1858.??.??,?,"Morphy, Paul ","John, Walter",1-0,,,,,,,"Morphy, Paul ",,"John, Walter",,0,B00,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
16f51edc-e7c9-4aae-a72b-53dc90d7c6a7,62,London,London,1858.??.??,?,"Morphy, Paul ",NN,1-0,,,,,,,"Morphy, Paul ",,NN,,0,C51,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
fb2dc44e-164e-43b4-96a6-7bbfa640a9bc,63,London,London,1858.??.??,?,"Staunton, Howard","Morphy, Paul ",0-1,,,,,,,"Morphy, Paul ",,"Staunton, Howard",,0,C41,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
1dbe24ed-99f5-4f66-bb50-d7755460fc5f,64,London,London,1858.??.??,?,"Deacon, Frederic","Morphy, Paul ",1-0,,,,,,,"Deacon, Frederic",,"Morphy, Paul ",,0,C38,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
35d725e9-6fe3-49ec-a71a-229677640bf4,65,London,London,1858.??.??,?,"Morphy, Paul ","Deacon, Frederic",1-0,,,,,,,"Morphy, Paul ",,"Deacon, Frederic",,0,C52,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
66821089-b901-4442-bf95-56b775485abe,66,London,London,1858.??.??,?,"Morphy, Paul ","Lewis, Frederic",1-0,,,,,,,"Morphy, Paul ",,"Lewis, Frederic",,0,C51,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
dffea00b-04ff-4bbc-804f-7040348e1ea1,67,London,London,1858.??.??,?,"Morphy, Paul ","Hampton, TJ.",1-0,,,,,,,"Morphy, Paul ",,"Hampton, TJ.",,0,C51,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
fdf79d1b-207f-4652-a614-e7e6081e2762,68,London m3,London,1858.??.??,?,"Morphy, Paul ","Boden, Samuel Standige",1/2-1/2,,,,,,,draw,,draw,,0,C64,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
8c35a1ec-9245-41bd-b548-270d0d6b7313,69,London m2,London,1858.??.??,?,"Owen, John","Morphy, Paul ",0-1,,,,,,,"Morphy, Paul ",,"Owen, John",,0,D40,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
